chrom	start	end	score
chr3	27938412	27938621	2
chr3	27938430	27938624	5
chr3	27938638	27938986	1
chr3	27938752	27939004	1
chr3	27940972	27942019	1
chr3	27941583	27941950	1
chr3	27941596	27941787	1
chr3	27941624	27942033	2
chr3	27941656	27942081	1
chr3	27941711	27941876	2
chr3	27941726	27941943	1
chr3	27941772	27941878	3
chr3	27941782	27942015	1
chr3	27941782	27942021	1
chr3	27941782	27942197	1
chr3	27941809	27941895	2
chr3	27941845	27941888	2
chr3	27941845	27941895	2
chr3	27941845	27941902	5
chr3	27941845	27941919	4
chr3	27941853	27941943	1
chr3	27941856	27942078	1
chr3	27941861	27941925	4
chr3	27941861	27941927	1
chr3	27941864	27941902	1
chr3	27941864	27941919	1
chr3	27941864	27942154	1
chr3	27941880	27942166	2
chr3	27941884	27942056	4
chr3	27941885	27941933	6
chr3	27941888	27942219	1
chr3	27941890	27941933	1
chr3	27941890	27942081	1
chr3	27941895	27941924	1
chr3	27941895	27942019	1
chr3	27941901	27942081	1
chr3	27941902	27942081	2
chr3	27941902	27942104	2
chr3	27941906	27941952	3
chr3	27941906	27942025	6
chr3	27941907	27942050	2
chr3	27941909	27942089	5
chr3	27941911	27941970	1
chr3	27941911	27942036	2
chr3	27941914	27942019	2
chr3	27941916	27942195	3
chr3	27941917	27941966	5
chr3	27941919	27941954	2
chr3	27941919	27942068	2
chr3	27941921	27942025	1
chr3	27941921	27942034	2
chr3	27941925	27942021	1
chr3	27941926	27942026	2
chr3	27941926	27942044	2
chr3	27941926	27942050	1
chr3	27941926	27942056	1
chr3	27941926	27942101	4
chr3	27941934	27942025	1
chr3	27941934	27942124	2
chr3	27941935	27942068	6
chr3	27941942	27942199	2
chr3	27941945	27942070	1
chr3	27941945	27942088	3
chr3	27941945	27942197	1
chr3	27941950	27942015	1
chr3	27941950	27942021	1
chr3	27941952	27942013	1
chr3	27941954	27942026	3
chr3	27941954	27942257	1
chr3	27941960	27942019	1
chr3	27941960	27942044	3
chr3	27941960	27942056	3
chr3	27941960	27942129	2
chr3	27941964	27942050	2
chr3	27941971	27942034	1
chr3	27941994	27942031	2
chr3	27942003	27942391	1
chr3	27942008	27942104	1
chr3	27942009	27942066	3
chr3	27942009	27942097	1
chr3	27942011	27942129	1
chr3	27942011	27942461	1
chr3	27942014	27942114	1
chr3	27942015	27942097	3
chr3	27942015	27942281	1
chr3	27942016	27942081	1
chr3	27942019	27942056	3
chr3	27942019	27942081	5
chr3	27942019	27942083	3
chr3	27942021	27942056	2
chr3	27942021	27942057	1
chr3	27942021	27942081	4
chr3	27942021	27942086	4
chr3	27942021	27942089	2
chr3	27942025	27942062	1
chr3	27942025	27942068	4
chr3	27942025	27942081	1
chr3	27942025	27942129	1
chr3	27942025	27942328	3
chr3	27942026	27942056	1
chr3	27942026	27942089	5
chr3	27942026	27942129	3
chr3	27942031	27942081	1
chr3	27942036	27942125	1
chr3	27942044	27942097	1
chr3	27942044	27942129	1
chr3	27942048	27942199	1
chr3	27942051	27942119	6
chr3	27942051	27942258	2
chr3	27942056	27942114	1
chr3	27942056	27942313	1
chr3	27942057	27942114	1
chr3	27942068	27942236	2
chr3	27942071	27942139	1
chr3	27942081	27942114	3
chr3	27942081	27942164	1
chr3	27942081	27942430	2
chr3	27942089	27942298	5
chr3	27942089	27942410	1
chr3	27942089	27942478	4
chr3	27942104	27942236	1
chr3	27942114	27942199	1
chr3	27942119	27942164	1
chr3	27942119	27942326	1
chr3	27942126	27942195	4
chr3	27942127	27942195	1
chr3	27942129	27942197	1
chr3	27942129	27942373	1
chr3	27942144	27942219	2
chr3	27942164	27942412	1
chr3	27942197	27942546	1
chr3	27942206	27942410	1
chr3	27942219	27942410	2
chr3	27942250	27942478	1
chr3	27942321	27942680	1
chr3	27942326	27942400	2
chr3	27942476	27942620	1
chr3	27942965	27943044	1
chr3	27943101	27943345	3
chr3	27943184	27943386	1
chr3	27943735	27943895	1
chr3	27943746	27943995	1
chr3	27944080	27944382	1
chr3	27944092	27945090	1
chr3	27944463	27944697	2
chr3	27944489	27944869	1
chr3	27944491	27945009	1
chr3	27944496	27945150	1
chr3	27944613	27945069	2
chr3	27944778	27944898	1
chr3	27944822	27945037	2
chr3	27944832	27945076	2
chr3	27944832	27945127	3
chr3	27944839	27945069	1
chr3	27944839	27945131	1
chr3	27944849	27945145	2
chr3	27944854	27945075	1
chr3	27944854	27945131	1
chr3	27944855	27945164	2
chr3	27944910	27945082	1
chr3	27944967	27945166	2
chr3	27945045	27945182	2
chr3	27945050	27945131	2
chr3	27945059	27945145	1
chr3	27945062	27945166	3
chr3	27945067	27945174	1
chr3	27945069	27945181	1
chr3	27945074	27945131	1
chr3	27945074	27945137	1
chr3	27945074	27945169	1
chr3	27945075	27945131	1
chr3	27945075	27945136	3
chr3	27945075	27945162	1
chr3	27945082	27945131	2
chr3	27945089	27945326	2
chr3	27945091	27945162	1
chr3	27945099	27945161	1
chr3	27945099	27945182	2
chr3	27945100	27945141	2
chr3	27945100	27945166	1
chr3	27945101	27945156	1
chr3	27945101	27945844	1
chr3	27945113	27945176	1
chr3	27945114	27945164	1
chr3	27945121	27945236	4
chr3	27945127	27945162	2
chr3	27945129	27945331	3
chr3	27945129	27945347	4
chr3	27945131	27945162	1
chr3	27945131	27945164	1
chr3	27945131	27945797	1
chr3	27945136	27945689	1
chr3	27945156	27945214	4
chr3	27945171	27945236	4
chr3	27945179	27945225	2
chr3	27945236	27945313	2
chr3	27945573	27945743	2
chr3	27945667	27945880	2
chr3	27945678	27945924	2
chr3	27946003	27946194	1
chr3	27946423	27946604	1
chr3	27946777	27947059	2
chr3	27946791	27947242	1
chr3	27946937	27947345	4
chr3	27947071	27947499	1
chr3	27947095	27947401	5
chr3	27947110	27947284	1
chr3	27947112	27947179	3
chr3	27947122	27947396	2
chr3	27947179	27947242	1
chr3	27947179	27947294	1
chr3	27947181	27947352	1
chr3	27947191	27947284	1
chr3	27947194	27947274	1
chr3	27947199	27947352	2
chr3	27947209	27947246	2
chr3	27947214	27947277	1
chr3	27947224	27947319	2
chr3	27947230	27947441	2
chr3	27947231	27947391	1
chr3	27947236	27947291	1
chr3	27947237	27947363	1
chr3	27947237	27947458	1
chr3	27947246	27947893	1
chr3	27947247	27947316	1
chr3	27947269	27947319	2
chr3	27947272	27947381	3
chr3	27947282	27947383	1
chr3	27947282	27947399	4
chr3	27947284	27947343	1
chr3	27947292	27947340	1
chr3	27947294	27947401	1
chr3	27947304	27947377	1
chr3	27947304	27947396	2
chr3	27947304	27947418	1
chr3	27947312	27947425	3
chr3	27947318	27947484	3
chr3	27947319	27947363	1
chr3	27947319	27947382	3
chr3	27947321	27947363	3
chr3	27947328	27947396	2
chr3	27947331	27947382	4
chr3	27947332	27947401	1
chr3	27947338	27947377	7
chr3	27947338	27947401	1
chr3	27947343	27947464	3
chr3	27947350	27947401	2
chr3	27947352	27947382	1
chr3	27947352	27947397	3
chr3	27947354	27947401	3
chr3	27947357	27947418	4
chr3	27947358	27947399	1
chr3	27947363	27947435	1
chr3	27947363	27947521	1
chr3	27947368	27947401	2
chr3	27947375	27947411	5
chr3	27947382	27947425	1
chr3	27947382	27947452	5
chr3	27947393	27947442	2
chr3	27947393	27947519	1
chr3	27947396	27947447	2
chr3	27947399	27947469	8
chr3	27947399	27947517	1
chr3	27947406	27947452	1
chr3	27947408	27947795	1
chr3	27947411	27947492	1
chr3	27947415	27947481	1
chr3	27947418	27947449	2
chr3	27947418	27947471	1
chr3	27947435	27947551	1
chr3	27947452	27947509	1
chr3	27947452	27947549	7
chr3	27948052	27948212	2
chr3	27948212	27948418	1
chr3	27948324	27948540	1
chr3	27948475	27948550	4
chr3	27948479	27948676	1
chr3	27949114	27949299	1
chr3	27950039	27951030	1
chr3	27951068	27951234	3
chr3	27951513	27951578	2
chr3	27951550	27951723	1
chr3	27953775	27953961	1
chr3	27954319	27954749	1
chr3	27954499	27954576	1
chr3	27955309	27955830	1
chr3	27955679	27956144	1
chr3	27955852	27956087	3
chr3	27955951	27956117	4
chr3	27955998	27956229	1
chr3	27956078	27956129	3
chr3	27956818	27957026	2
chr3	27957178	27957249	3
chr3	27957261	27957317	1
chr3	27957271	27957495	2
chr3	27958331	27958386	1
chr3	27958390	27958469	4
chr3	27958473	27958684	3
chr3	27958534	27959179	1
chr3	27959192	27959581	1
chr3	27960602	27960795	5
chr3	27961372	27961567	3
chr3	27961404	27961572	6
chr3	27961572	27961755	1
chr3	27962440	27962634	1
chr3	27962580	27962792	1
chr3	27962614	27962998	2
chr3	27963031	27963369	2
chr3	27963320	27963522	2
chr3	27963659	27963713	1
chr3	27963902	27963957	3
chr3	27964778	27965233	1
chr3	27964796	27965096	1
chr3	27964836	27965036	4
chr3	27964851	27965053	2
chr3	27964961	27965068	7
chr3	27964996	27965072	2
chr3	27965043	27965163	3
chr3	27965108	27965273	1
chr3	27965117	27965180	2
chr3	27965234	27965486	3
chr3	27965429	27965903	2
chr3	27966029	27966205	3
chr3	27966041	27966077	2
chr3	27966440	27966698	1
chr3	27966881	27967077	3
chr3	27966916	27966960	2
chr3	27967678	27967783	5
chr3	27967799	27967864	1
chr3	27968195	27968487	1
chr3	27968323	27968492	1
chr3	27968452	27968660	1
chr3	27968662	27968827	1
chr3	27968975	27969020	1
chr3	27968983	27969774	1
chr3	27971791	27972007	1
chr3	27972036	27972251	1
chr3	27972154	27972311	1
chr3	27973434	27973706	1
chr3	27974634	27974802	1
chr3	27975716	27975896	1
chr3	27976571	27976772	1
chr3	27976667	27977084	1
chr3	27977050	27977099	7
chr3	27977146	27977329	1
chr3	27977339	27977553	3
chr3	27977488	27977533	2
chr3	27977650	27977753	1
chr3	27977941	27977967	3
chr3	27978627	27978826	1
chr3	27979021	27979062	1
chr3	27981112	27981296	7
chr3	27981143	27981324	3
chr3	27981258	27981491	1
chr3	27981500	27981875	2
chr3	27981635	27982039	1
chr3	27981876	27981914	3
chr3	27981887	27982090	2
chr3	27982310	27982343	1
chr3	27983828	27984413	1
chr3	27984264	27984736	1
chr3	27984408	27984777	2
chr3	27984564	27984615	2
chr3	27984568	27984824	1
chr3	27984615	27984751	2
chr3	27984622	27984777	11
chr3	27984717	27984768	1
chr3	27984739	27984825	1
chr3	27984743	27984770	2
chr3	27984745	27984839	2
chr3	27984755	27984842	1
chr3	27984757	27984825	2
chr3	27984759	27984822	2
chr3	27984760	27984819	1
chr3	27984768	27984803	1
chr3	27984768	27984849	3
chr3	27984768	27984889	1
chr3	27984769	27984889	1
chr3	27984777	27984825	2
chr3	27984782	27984852	2
chr3	27984783	27984849	1
chr3	27984797	27984855	1
chr3	27984805	27984874	2
chr3	27984830	27984888	1
chr3	27985567	27985651	2
chr3	27985651	27985741	1
chr3	27985663	27986029	1
chr3	27985741	27985998	1
chr3	27986192	27986642	2
chr3	27986396	27986451	1
chr3	27988113	27988278	1
chr3	27988265	27988484	1
chr3	27988283	27988453	2
chr3	27988344	27988409	3
chr3	27988879	27989121	1
chr3	27989728	27989895	1
chr3	27990688	27990817	2
chr3	27991152	27991346	2
chr3	27992900	27993098	1
chr3	27995665	27995719	1
chr3	28001569	28001738	3
chr3	28001748	28001860	1
chr3	28001972	28002262	2
chr3	28002143	28002368	3
chr3	28002526	28002738	1
chr3	28002558	28002780	1
chr3	28002573	28002748	6
chr3	28003157	28003438	3
chr3	28004854	28005079	3
chr3	28005179	28005531	1
chr3	28007011	28007263	2
chr3	28007564	28007762	1
chr3	28007753	28007948	1
chr3	28008040	28008284	9
chr3	28008257	28008300	1
chr3	28008295	28008330	1
chr3	28008721	28008776	1
chr3	28008761	28008991	2
chr3	28008776	28009140	2
chr3	28009076	28009207	1
chr3	28009092	28009419	1
chr3	28009984	28010113	1
chr3	28010878	28011108	1
chr3	28011697	28011825	1
chr3	28012845	28012891	3
chr3	28013100	28013122	2
chr3	28013696	28013932	1
chr3	28013893	28014048	1
chr3	28014997	28015158	2
chr3	28016691	28016847	1
chr3	28018364	28018580	2
chr3	28018376	28018883	1
chr3	28018580	28018661	7
chr3	28018661	28019043	1
chr3	28018731	28018776	2
chr3	28019137	28019497	1
chr3	28020418	28020779	1
chr3	28021911	28022097	4
chr3	28022439	28022504	2
chr3	28023037	28023130	1
chr3	28023836	28023992	1
chr3	28024160	28024319	4
chr3	28024580	28024748	1
chr3	28028082	28028437	1
chr3	28030280	28030435	1
chr3	28030875	28031106	2
chr3	28032352	28032582	2
chr3	28032526	28032614	2
chr3	28032687	28032926	1
chr3	28033253	28033480	5
chr3	28034807	28034849	1
chr3	28035003	28035446	1
chr3	28035545	28035674	1
chr3	28035808	28035883	4
chr3	28038439	28038479	1
chr3	28039466	28039691	1
chr3	28041029	28041081	1
chr3	28042416	28042642	3
chr3	28042675	28043074	1
chr3	28044035	28044173	1
chr3	28044403	28044593	1
chr3	28045613	28045864	1
chr3	28049496	28050278	1
chr3	28049769	28049823	2
chr3	28049776	28049826	4
chr3	28049782	28050098	2
chr3	28049784	28050006	1
chr3	28049957	28050018	2
chr3	28049982	28050012	1
chr3	28050012	28050268	1
chr3	28050664	28050898	1
chr3	28050897	28051507	2
chr3	28050924	28051114	1
chr3	28051013	28051243	2
chr3	28051114	28051275	1
chr3	28051240	28051507	4
chr3	28053504	28053692	1
chr3	28053622	28054002	2
chr3	28055263	28055451	2
chr3	28055322	28055372	2
chr3	28055394	28055444	2
chr3	28055500	28055607	1
chr3	28055556	28055750	1
chr3	28055558	28055609	1
chr3	28056783	28057200	2
chr3	28057585	28058013	1
chr3	28057856	28058059	4
chr3	28058085	28058120	2
chr3	28058310	28058365	2
chr3	28058613	28058838	1
chr3	28059839	28059873	1
chr3	28059873	28060304	1
chr3	28059891	28060498	1
chr3	28060694	28060924	1
chr3	28061105	28061399	1
chr3	28061399	28061730	1
chr3	28061905	28061982	3
chr3	28061954	28062001	2
chr3	28066826	28066954	9
chr3	28066884	28067204	3
chr3	28067213	28067369	3
chr3	28067966	28068207	1
chr3	28068618	28068795	1
chr3	28068698	28069090	1
chr3	28068933	28069103	1
chr3	28069082	28069248	1
chr3	28069086	28069255	1
chr3	28070078	28070300	1
chr3	28070293	28070338	2
chr3	28070343	28070732	1
chr3	28070566	28070946	1
chr3	28070687	28070846	1
chr3	28070819	28071007	2
chr3	28070830	28071094	1
chr3	28070884	28070946	2
chr3	28072966	28073008	1
chr3	28074834	28075020	3
chr3	28076835	28077046	2
chr3	28077338	28077607	1
chr3	28077509	28077572	1
chr3	28077664	28078059	2
chr3	28078369	28078401	1
chr3	28078517	28078591	2
chr3	28078579	28078703	2
chr3	28078609	28078678	1
chr3	28078844	28079040	2
chr3	28079306	28079405	1
chr3	28079840	28079913	1
chr3	28080043	28080291	2
chr3	28080387	28081291	1
chr3	28080570	28080712	1
chr3	28080798	28080952	3
chr3	28080962	28081120	2
chr3	28081439	28081620	2
chr3	28082656	28082848	3
chr3	28083575	28083799	1
chr3	28083683	28084432	1
chr3	28083738	28084150	2
chr3	28085401	28086470	1
chr3	28085932	28086020	1
chr3	28085962	28086171	1
chr3	28086171	28086223	1
chr3	28086239	28086587	4
chr3	28086377	28086496	1
chr3	28086532	28086614	1
chr3	28086556	28086627	1
chr3	28087880	28087915	1
chr3	28088454	28088624	2
chr3	28088690	28088892	2
chr3	28089645	28089817	1
chr3	28090900	28091498	1
chr3	28091070	28091466	2
chr3	28091248	28091386	1
chr3	28091386	28091443	1
chr3	28091400	28091802	2
chr3	28091540	28091599	1
chr3	28091593	28091652	5
chr3	28091604	28091837	2
chr3	28091649	28091726	1
chr3	28091807	28092086	2
chr3	28091827	28092208	1
chr3	28091840	28092589	1
chr3	28092101	28092497	2
chr3	28092233	28092504	2
chr3	28092237	28092479	2
chr3	28092283	28092317	1
chr3	28092285	28092573	1
chr3	28092289	28092477	2
chr3	28092314	28093160	2
chr3	28092368	28092474	1
chr3	28092447	28092512	1
chr3	28092447	28092573	4
chr3	28092453	28092654	1
chr3	28092457	28092568	2
chr3	28092459	28092538	4
chr3	28092467	28092891	1
chr3	28092472	28092567	3
chr3	28092474	28092504	2
chr3	28092479	28092565	1
chr3	28092479	28092570	1
chr3	28092479	28092583	2
chr3	28092493	28092524	2
chr3	28092494	28092605	2
chr3	28092496	28092727	2
chr3	28092497	28092648	2
chr3	28092504	28092583	4
chr3	28092507	28092928	3
chr3	28092511	28092784	5
chr3	28092512	28092933	1
chr3	28092514	28092827	1
chr3	28092516	28092583	1
chr3	28092516	28092655	2
chr3	28092516	28092677	3
chr3	28092520	28092568	3
chr3	28092522	28092607	1
chr3	28092523	28092563	1
chr3	28092524	28092564	2
chr3	28092538	28092573	1
chr3	28092568	28092634	1
chr3	28092573	28092814	1
chr3	28092583	28092653	2
chr3	28092617	28092891	3
chr3	28093245	28093475	1
chr3	28093614	28093659	2
chr3	28094028	28094252	2
chr3	28094773	28094988	2
chr3	28095198	28095339	1
chr3	28095260	28095308	1
chr3	28095299	28095376	2
chr3	28095308	28095648	1
chr3	28095308	28095813	2
chr3	28095338	28095541	2
chr3	28095467	28095543	2
chr3	28095492	28095579	2
chr3	28096142	28096939	2
chr3	28096759	28096797	2
chr3	28097017	28097246	1
chr3	28099147	28099184	4
chr3	28106670	28106887	1
chr3	28109019	28109186	1
chr3	28110232	28110311	2
chr3	28110256	28110311	1
chr3	28110311	28110465	8
chr3	28110472	28110660	4
chr3	28110901	28111099	4
chr3	28112268	28113096	1
chr3	28114168	28114200	1
chr3	28116121	28116505	1
chr3	28117251	28117710	1
chr3	28117775	28117969	1
chr3	28118702	28118904	2
chr3	28118819	28118906	1
chr3	28118904	28118936	1
chr3	28119049	28119266	2
chr3	28120030	28120223	1
chr3	28120235	28120796	1
chr3	28121090	28121317	2
chr3	28121122	28121333	1
chr3	28122839	28123013	1
chr3	28122896	28123752	3
chr3	28123370	28123405	1
chr3	28123803	28124090	2
chr3	28123898	28124289	2
chr3	28124359	28124514	1
chr3	28124514	28124712	2
chr3	28125807	28126016	1
chr3	28128306	28128644	1
chr3	28128671	28129013	1
chr3	28129935	28130142	1
chr3	28130094	28130144	7
chr3	28130124	28131262	1
chr3	28130348	28130539	1
chr3	28130449	28130679	1
chr3	28130449	28130681	1
chr3	28130490	28130650	1
chr3	28130507	28130886	1
chr3	28130580	28130768	1
chr3	28130585	28130658	1
chr3	28130591	28130797	1
chr3	28130736	28131100	2
chr3	28130762	28130871	1
chr3	28130774	28130834	3
chr3	28130815	28131222	1
chr3	28130822	28131054	1
chr3	28130833	28131233	1
chr3	28130836	28131212	2
chr3	28130869	28131358	1
chr3	28130879	28131247	1
chr3	28130987	28131069	2
chr3	28130998	28131279	6
chr3	28131009	28131233	4
chr3	28131039	28131167	1
chr3	28131056	28131238	1
chr3	28131090	28131346	1
chr3	28131107	28131227	1
chr3	28131114	28131243	1
chr3	28131170	28131252	3
chr3	28131172	28131194	1
chr3	28131176	28131243	4
chr3	28131177	28131222	1
chr3	28131194	28131222	1
chr3	28131222	28131326	1
chr3	28131227	28131326	2
chr3	28131231	28131353	2
chr3	28131247	28131323	4
chr3	28131249	28131323	2
chr3	28131262	28131326	1
chr3	28131311	28131591	1
chr3	28131321	28131383	1
chr3	28131336	28131397	1
chr3	28132231	28132444	2
chr3	28132295	28132694	2
chr3	28132849	28133058	2
chr3	28133359	28133654	1
chr3	28133409	28133495	4
chr3	28135253	28135460	3
chr3	28135460	28135640	3
chr3	28135973	28136020	3
chr3	28136758	28136812	2
chr3	28140943	28141961	1
chr3	28142038	28142194	1
chr3	28142045	28142236	1
chr3	28142236	28142413	1
chr3	28142473	28142705	3
chr3	28143538	28143754	1
chr3	28143593	28143675	4
chr3	28143672	28143717	2
chr3	28143707	28143748	1
chr3	28143711	28143745	1
chr3	28143745	28143775	1
chr3	28143930	28144122	1
chr3	28144362	28144479	1
chr3	28144845	28144904	1
chr3	28146092	28146154	2
chr3	28149015	28149205	1
chr3	28149051	28149221	1
chr3	28150485	28150539	1
chr3	28155574	28155984	1
chr3	28156356	28156982	1
chr3	28156433	28156812	1
chr3	28156578	28156812	1
chr3	28156586	28157014	3
chr3	28156811	28157361	2
chr3	28156940	28157048	1
chr3	28156952	28157245	2
chr3	28156962	28156998	2
chr3	28156982	28157086	1
chr3	28157037	28157078	1
chr3	28157182	28157363	3
chr3	28157531	28157767	2
chr3	28159004	28159040	4
chr3	28159714	28159759	1
chr3	28159760	28159816	3
chr3	28160270	28160452	3
chr3	28160307	28160743	3
chr3	28160437	28160667	2
chr3	28161323	28161451	2
chr3	28162682	28162715	2
chr3	28163380	28163435	1
chr3	28164366	28164572	1
chr3	28164631	28164817	2
chr3	28165635	28165680	1
chr3	28166050	28166292	1
chr3	28166181	28166372	1
chr3	28166342	28166598	2
chr3	28167881	28168121	1
chr3	28168860	28169054	2
chr3	28169123	28169316	1
chr3	28169747	28169903	1
chr3	28170144	28170313	1
chr3	28170160	28170386	2
chr3	28170235	28170301	2
chr3	28173349	28173385	1
chr3	28173813	28173965	1
chr3	28174389	28174605	2
chr3	28175592	28175829	2
chr3	28176775	28176981	2
chr3	28177369	28177549	4
chr3	28178275	28178676	1
chr3	28178530	28179150	3
chr3	28178572	28178872	1
chr3	28179167	28179307	2
chr3	28179549	28179700	1
chr3	28180869	28180976	1
chr3	28181742	28182176	1
chr3	28181960	28182117	2
chr3	28182058	28182257	1
chr3	28182184	28182423	1
chr3	28182920	28183122	1
chr3	28183701	28184122	1
chr3	28183783	28184113	1
chr3	28184416	28184784	1
chr3	28185000	28185162	1
chr3	28185094	28185262	6
chr3	28185129	28185363	2
chr3	28185161	28185376	5
chr3	28186050	28186296	1
chr3	28186590	28186765	1
chr3	28186765	28187012	2
chr3	28186792	28186869	1
chr3	28187437	28187825	1
chr3	28187555	28187972	3
chr3	28187690	28187735	1
chr3	28187864	28188006	5
chr3	28187977	28188173	3
chr3	28188521	28188682	1
chr3	28189500	28189534	1
chr3	28190126	28190334	1
chr3	28190390	28190548	1
chr3	28190855	28190910	1
chr3	28191090	28191463	1
chr3	28191157	28191354	4
chr3	28191368	28191573	4
chr3	28191805	28192528	1
chr3	28192430	28192542	2
chr3	28192430	28192577	2
chr3	28192475	28192559	1
chr3	28192512	28192766	2
chr3	28192516	28192577	1
chr3	28192516	28192582	2
chr3	28192528	28192572	3
